Ticker,Volatility,NbWeek,Hurst,c
HIG,0.23752235391471332,105,0.6971363230336006,0.8229560644869068
OMC,0.23717255018462063,105,0.4849114859801343,1.215766511066127
EQR,0.2370347842291663,105,0.5044216760455849,1.239790254238909
LOW,0.23662814930922196,105,0.5490975146672415,1.0162599388311195
FTV,0.23660022783046783,105,0.3971013506729912,1.6356413406093937
VTR,0.2359747136777079,105,0.5156828296072038,1.3482832826241142
SYK,0.2359298420366545,105,0.6059250729020312,0.9472698035836956
STT,0.23577951851878315,105,0.5057866551631476,1.2102340553458257
SJM,0.23564897688418468,105,0.5843421361915235,0.9140440328366749
ES,0.2352804564020982,105,0.60089773532351,0.9815510538725382
DOV,0.23514444418533942,105,0.6048530159252742,0.7726369330444607
NKE,0.23471492721095388,105,0.5059203789019959,1.1535026971863933
BLK,0.23431916485434318,105,0.6423600589315559,0.8653445810698248
TMUS,0.23373471280483696,105,0.7996515104411835,0.5739028311824377
ECL,0.2335719271876711,105,0.7264346027334204,0.7474786558970525
EQIX,0.23285205526216943,105,0.5399140873316878,1.0168498952175595
DIS,0.232786253285414,105,0.4092824906465699,1.8821215027460638
ICE,0.23206243446700617,105,0.7718324913084442,0.6653711085079264
CSX,0.23171951583963635,105,0.4727751983971438,1.2871055309338828
LYB,0.2316518508339369,105,0.4402524123098471,1.2859265306777536
BIIB,0.231319894392091,105,0.6855587718382644,0.815565326672158
TEL,0.23079410755048088,105,0.5017546255456966,1.0452063220613055
PKG,0.23062116958875306,105,0.7096657111625568,0.7484809437140705
MCO,0.2305999751433572,105,0.6696335476739059,0.8721977378455761
AMCR,0.22801698901497736,105,0.5483563674174954,1.0692435825231774
VZ,0.22726393607011475,105,0.6503749424549267,0.6980908326995995
LMT,0.2267580489344827,105,0.6337974937420618,0.8544531897393458
HD,0.2245183291282247,105,0.5862068479133218,0.937985175485654
INVH,0.2241359537778426,105,0.4269145365605964,1.311797504784574
TTWO,0.2234742326094135,105,0.6847571404525659,0.8519301463816457
AZO,0.22228707531172012,105,0.48944805389114604,1.0469738407057423
CAG,0.2216760462523955,105,0.5032905179961467,1.5975366610046733
WELL,0.22131369786802457,105,0.802658357925245,0.6140463015212307
FFIV,0.22110043288552167,105,0.7224423035178286,0.6974068095978319
D,0.2202960633671661,105,0.6197631121195768,0.8938611421010932
MAA,0.21951905879898556,105,0.5210654058828892,1.2446359374781477
WM,0.21887037311345023,105,0.5672010702606713,1.2050874670619827
TRV,0.2188077950071248,105,0.6101618658316141,1.0209322943233976
JPM,0.21876715546737244,105,0.70233627203542,0.8473510658465805
T,0.21758226535496109,105,0.6167143030516379,1.0662934699153945
FIS,0.21739086651021566,105,0.6270146209759969,0.9793084598031365
NOC,0.21713094990454165,105,0.3402548906760531,1.784845610902239
IBM,0.21669736123105884,105,0.7319658135055059,0.8037932221981188
CTSH,0.21666645550562547,105,0.5531275987523246,1.0373800345412039
NDAQ,0.2153094077042485,105,0.6118459287611095,1.0296531965755966
AAPL,0.21433838721302897,105,0.668716748558061,0.9715088854352311
SPGI,0.21427748173385558,105,0.6032471919859638,1.0716399066079698
MDT,0.21363996514938932,105,0.4419374389980304,1.349294467648488
TDG,0.2136338829958252,105,0.8464228678114039,0.5533055190201823
BK,0.21272235203700096,105,0.6748465124710876,0.9283494604207039
MSFT,0.21263876484018968,105,0.7688411626575313,0.7173216236635994
AFL,0.21090240978558486,105,0.7555586211320475,0.6709897338096824
MAR,0.21063934421619648,105,0.7247297889620552,0.8123556513911623
